POST	401	/api/health/records	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/finance/unmatched-payments/match	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/health/sick-bay	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/health/vaccinations	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/import/preview	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/import/execute	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/initiate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/analyze-variances	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/post-adjustments	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/approve-adjustments	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/perform-count	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/prepare-count	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/verify-count	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/audit/{id}/schedule	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/categories/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/disposal/initiate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/disposal/{id}/assess-condition	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/disposal/{id}/execute	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/disposal/{id}/approve	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/disposal/{id}/perform-valuation	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/disposal/{id}/select-method	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/movements/adjust-stock	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/locations/create	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/procurement/initiate	Missing Authorization header. Please ensure you are logged in and the token is being sent.
POST	401	/api/inventory/movements/record	Missing Authorization header. Please ensure you are logged in and the token is being sent.
